ResourceID,Geo,Period,Label1,Label2,Label3,Value,Unit,Measure,Multiplier
CPEMP11,,2013-05-31,Goods-producing industries,Seasonally adjusted,,339273,Number,Number of filled jobs,0
CPEMP11,,2013-05-31,Primary industries,Actual,,91481,Number,Number of filled jobs,0
CPEMP11,,2013-05-31,Primary industries,Seasonally adjusted,,95222,Number,Number of filled jobs,0
CPEMP11,,2013-05-31,Service industries,Actual,,1419958,Number,Number of filled jobs,0
CPEMP11,,2013-05-31,Service industries,Seasonally adjusted,,1408147,Number,Number of filled jobs,0
CPEMP11,,2013-06-30,All industries,Actual,,1835985,Number,Number of filled jobs,0
CPEMP11,,2013-06-30,All industries,Seasonally adjusted,,1841216,Number,Number of filled jobs,0
CPEMP11,,2013-06-30,Goods-producing industries,Actual,,338479,Number,Number of filled jobs,0
CPEMP11,,2013-06-30,Goods-producing industries,Seasonally adjusted,,340346,Number,Number of filled jobs,0
CPEMP11,,2013-06-30,Primary industries,Actual,,86913,Number,Number of filled jobs,0
CPEMP11,,2013-06-30,Primary industries,Seasonally adjusted,,94965,Number,Number of filled jobs,0
CPEMP11,,2013-06-30,Service industries,Actual,,1410593,Number,Number of filled jobs,0
CPEMP11,,2013-06-30,Service industries,Seasonally adjusted,,1405859,Number,Number of filled jobs,0
CPEMP11,,2013-07-31,All industries,Actual,,1838932,Number,Number of filled jobs,0
CPEMP11,,2013-07-31,All industries,Seasonally adjusted,,1850018,Number,Number of filled jobs,0
CPEMP11,,2013-07-31,Goods-producing industries,Actual,,337993,Number,Number of filled jobs,0
CPEMP11,,2013-07-31,Goods-producing industries,Seasonally adjusted,,341969,Number,Number of filled jobs,0
CPEMP11,,2013-07-31,Primary industries,Actual,,89308,Number,Number of filled jobs,0
CPEMP11,,2013-07-31,Primary industries,Seasonally adjusted,,96310,Number,Number of filled jobs,0
CPEMP11,,2013-07-31,Service industries,Actual,,1411631,Number,Number of filled jobs,0
CPEMP11,,2013-07-31,Service industries,Seasonally adjusted,,1411627,Number,Number of filled jobs,0
CPEMP11,,2013-08-31,All industries,Actual,,1838660,Number,Number of filled jobs,0
CPEMP11,,2013-08-31,All industries,Seasonally adjusted,,1852040,Number,Number of filled jobs,0
CPEMP11,,2013-08-31,Goods-producing industries,Actual,,336988,Number,Number of filled jobs,0
CPEMP11,,2013-08-31,Goods-producing industries,Seasonally adjusted,,342707,Number,Number of filled jobs,0
CPEMP11,,2013-08-31,Primary industries,Actual,,91033,Number,Number of filled jobs,0
CPEMP11,,2013-08-31,Primary industries,Seasonally adjusted,,96810,Number,Number of filled jobs,0
CPEMP11,,2013-08-31,Service industries,Actual,,1410639,Number,Number of filled jobs,0
CPEMP11,,2013-08-31,Service industries,Seasonally adjusted,,1412696,Number,Number of filled jobs,0
CPEMP11,,2013-09-30,All industries,Actual,,1844353,Number,Number of filled jobs,0
CPEMP11,,2013-09-30,All industries,Seasonally adjusted,,1852157,Number,Number of filled jobs,0
CPEMP11,,2013-09-30,Goods-producing industries,Actual,,337403,Number,Number of filled jobs,0
CPEMP11,,2013-09-30,Goods-producing industries,Seasonally adjusted,,342855,Number,Number of filled jobs,0
CPEMP11,,2013-09-30,Primary industries,Actual,,91392,Number,Number of filled jobs,0
CPEMP11,,2013-09-30,Primary industries,Seasonally adjusted,,96766,Number,Number of filled jobs,0
CPEMP11,,2013-09-30,Service industries,Actual,,1415558,Number,Number of filled jobs,0
CPEMP11,,2013-09-30,Service industries,Seasonally adjusted,,1412945,Number,Number of filled jobs,0
CPEMP11,,2013-10-31,All industries,Actual,,1862191,Number,Number of filled jobs,0
CPEMP11,,2013-10-31,All industries,Seasonally adjusted,,1861481,Number,Number of filled jobs,0
CPEMP11,,2013-10-31,Goods-producing industries,Actual,,339812,Number,Number of filled jobs,0
CPEMP11,,2013-10-31,Goods-producing industries,Seasonally adjusted,,344005,Number,Number of filled jobs,0
CPEMP11,,2013-10-31,Primary industries,Actual,,94660,Number,Number of filled jobs,0
CPEMP11,,2013-10-31,Primary industries,Seasonally adjusted,,97908,Number,Number of filled jobs,0
CPEMP11,,2013-10-31,Service industries,Actual,,1427719,Number,Number of filled jobs,0
CPEMP11,,2013-10-31,Service industries,Seasonally adjusted,,1419578,Number,Number of filled jobs,0
CPEMP11,,2013-11-30,All industries,Actual,,1879626,Number,Number of filled jobs,0
CPEMP11,,2013-11-30,All industries,Seasonally adjusted,,1861456,Number,Number of filled jobs,0
CPEMP11,,2013-11-30,Goods-producing industries,Actual,,344333,Number,Number of filled jobs,0
CPEMP11,,2013-11-30,Goods-producing industries,Seasonally adjusted,,344445,Number,Number of filled jobs,0
CPEMP11,,2013-11-30,Primary industries,Actual,,101485,Number,Number of filled jobs,0
CPEMP11,,2013-11-30,Primary industries,Seasonally adjusted,,98338,Number,Number of filled jobs,0
CPEMP11,,2013-11-30,Service industries,Actual,,1433808,Number,Number of filled jobs,0
CPEMP11,,2013-11-30,Service industries,Seasonally adjusted,,1418778,Number,Number of filled jobs,0
CPEMP11,,2013-12-31,All industries,Actual,,1889510,Number,Number of filled jobs,0
CPEMP11,,2013-12-31,All industries,Seasonally adjusted,,1865759,Number,Number of filled jobs,0
CPEMP11,,2013-12-31,Goods-producing industries,Actual,,349062,Number,Number of filled jobs,0
CPEMP11,,2013-12-31,Goods-producing industries,Seasonally adjusted,,344906,Number,Number of filled jobs,0
CPEMP11,,2013-12-31,Primary industries,Actual,,109346,Number,Number of filled jobs,0
CPEMP11,,2013-12-31,Primary industries,Seasonally adjusted,,98419,Number,Number of filled jobs,0
CPEMP11,,2013-12-31,Service industries,Actual,,1431102,Number,Number of filled jobs,0
CPEMP11,,2013-12-31,Service industries,Seasonally adjusted,,1421740,Number,Number of filled jobs,0
CPEMP11,,2014-01-31,All industries,Actual,,1844988,Number,Number of filled jobs,0
CPEMP11,,2014-01-31,All industries,Seasonally adjusted,,1872777,Number,Number of filled jobs,0
CPEMP11,,2014-01-31,Goods-producing industries,Actual,,349210,Number,Number of filled jobs,0
CPEMP11,,2014-01-31,Goods-producing industries,Seasonally adjusted,,346187,Number,Number of filled jobs,0
CPEMP11,,2014-01-31,Primary industries,Actual,,108682,Number,Number of filled jobs,0
CPEMP11,,2014-01-31,Primary industries,Seasonally adjusted,,99193,Number,Number of filled jobs,0
CPEMP11,,2014-01-31,Service industries,Actual,,1387096,Number,Number of filled jobs,0
CPEMP11,,2014-01-31,Service industries,Seasonally adjusted,,1426198,Number,Number of filled jobs,0
CPEMP11,,2014-02-28,All industries,Actual,,1859001,Number,Number of filled jobs,0
CPEMP11,,2014-02-28,All industries,Seasonally adjusted,,1871444,Number,Number of filled jobs,0
CPEMP11,,2014-02-28,Goods-producing industries,Actual,,349976,Number,Number of filled jobs,0
CPEMP11,,2014-02-28,Goods-producing industries,Seasonally adjusted,,345458,Number,Number of filled jobs,0
CPEMP11,,2014-02-28,Primary industries,Actual,,107464,Number,Number of filled jobs,0
CPEMP11,,2014-02-28,Primary industries,Seasonally adjusted,,100686,Number,Number of filled jobs,0
CPEMP11,,2014-02-28,Service industries,Actual,,1401561,Number,Number of filled jobs,0
CPEMP11,,2014-02-28,Service industries,Seasonally adjusted,,1425192,Number,Number of filled jobs,0
CPEMP11,,2014-03-31,All industries,Actual,,1883366,Number,Number of filled jobs,0
CPEMP11,,2014-03-31,All industries,Seasonally adjusted,,1872509,Number,Number of filled jobs,0
CPEMP11,,2014-03-31,Goods-producing industries,Actual,,351090,Number,Number of filled jobs,0
CPEMP11,,2014-03-31,Goods-producing industries,Seasonally adjusted,,346720,Number,Number of filled jobs,0
CPEMP11,,2014-03-31,Primary industries,Actual,,103597,Number,Number of filled jobs,0
CPEMP11,,2014-03-31,Primary industries,Seasonally adjusted,,99887,Number,Number of filled jobs,0
CPEMP11,,2014-03-31,Service industries,Actual,,1428679,Number,Number of filled jobs,0
CPEMP11,,2014-03-31,Service industries,Seasonally adjusted,,1425825,Number,Number of filled jobs,0
CPEMP11,,2014-04-30,All industries,Actual,,1890288,Number,Number of filled jobs,0
CPEMP11,,2014-04-30,All industries,Seasonally adjusted,,1876221,Number,Number of filled jobs,0
CPEMP11,,2014-04-30,Goods-producing industries,Actual,,351143,Number,Number of filled jobs,0
CPEMP11,,2014-04-30,Goods-producing industries,Seasonally adjusted,,348067,Number,Number of filled jobs,0
CPEMP11,,2014-04-30,Primary industries,Actual,,98899,Number,Number of filled jobs,0
CPEMP11,,2014-04-30,Primary industries,Seasonally adjusted,,98956,Number,Number of filled jobs,0
CPEMP11,,2014-04-30,Service industries,Actual,,1440246,Number,Number of filled jobs,0
CPEMP11,,2014-04-30,Service industries,Seasonally adjusted,,1429252,Number,Number of filled jobs,0
CPEMP11,,2014-05-31,All industries,Actual,,1893016,Number,Number of filled jobs,0
CPEMP11,,2014-05-31,All industries,Seasonally adjusted,,1881908,Number,Number of filled jobs,0
CPEMP11,,2014-05-31,Goods-producing industries,Actual,,350945,Number,Number of filled jobs,0
CPEMP11,,2014-05-31,Goods-producing industries,Seasonally adjusted,,348904,Number,Number of filled jobs,0
CPEMP11,,2014-05-31,Primary industries,Actual,,96354,Number,Number of filled jobs,0
CPEMP11,,2014-05-31,Primary industries,Seasonally adjusted,,100193,Number,Number of filled jobs,0
CPEMP11,,2014-05-31,Service industries,Actual,,1445717,Number,Number of filled jobs,0
CPEMP11,,2014-05-31,Service industries,Seasonally adjusted,,1433571,Number,Number of filled jobs,0
CPEMP11,,2014-06-30,All industries,Actual,,1875822,Number,Number of filled jobs,0
CPEMP11,,2014-06-30,All industries,Seasonally adjusted,,1881162,Number,Number of filled jobs,0
CPEMP11,,2014-06-30,Goods-producing industries,Actual,,347399,Number,Number of filled jobs,0
CPEMP11,,2014-06-30,Goods-producing industries,Seasonally adjusted,,349388,Number,Number of filled jobs,0
CPEMP11,,2014-06-30,Primary industries,Actual,,91916,Number,Number of filled jobs,0
CPEMP11,,2014-06-30,Primary industries,Seasonally adjusted,,100261,Number,Number of filled jobs,0
CPEMP11,,2014-06-30,Service industries,Actual,,1436507,Number,Number of filled jobs,0
CPEMP11,,2014-06-30,Service industries,Seasonally adjusted,,1431740,Number,Number of filled jobs,0
CPEMP11,,2014-07-31,All industries,Actual,,1880159,Number,Number of filled jobs,0
CPEMP11,,2014-07-31,All industries,Seasonally adjusted,,1891686,Number,Number of filled jobs,0
CPEMP11,,2014-07-31,Goods-producing industries,Actual,,347043,Number,Number of filled jobs,0
CPEMP11,,2014-07-31,Goods-producing industries,Seasonally adjusted,,351064,Number,Number of filled jobs,0
CPEMP11,,2014-07-31,Primary industries,Actual,,93461,Number,Number of filled jobs,0
CPEMP11,,2014-07-31,Primary industries,Seasonally adjusted,,100894,Number,Number of filled jobs,0
CPEMP11,,2014-07-31,Service industries,Actual,,1439655,Number,Number of filled jobs,0
CPEMP11,,2014-07-31,Service industries,Seasonally adjusted,,1439939,Number,Number of filled jobs,0
CPEMP11,,2014-08-31,All industries,Actual,,1876827,Number,Number of filled jobs,0
CPEMP11,,2014-08-31,All industries,Seasonally adjusted,,1890862,Number,Number of filled jobs,0
CPEMP11,,2014-08-31,Goods-producing industries,Actual,,345815,Number,Number of filled jobs,0
CPEMP11,,2014-08-31,Goods-producing industries,Seasonally adjusted,,351388,Number,Number of filled jobs,0
CPEMP11,,2014-08-31,Primary industries,Actual,,94482,Number,Number of filled jobs,0
CPEMP11,,2014-08-31,Primary industries,Seasonally adjusted,,100530,Number,Number of filled jobs,0
CPEMP11,,2014-08-31,Service industries,Actual,,1436530,Number,Number of filled jobs,0
CPEMP11,,2014-08-31,Service industries,Seasonally adjusted,,1439329,Number,Number of filled jobs,0
CPEMP11,,2014-09-30,All industries,Actual,,1900319,Number,Number of filled jobs,0
CPEMP11,,2014-09-30,All industries,Seasonally adjusted,,1908720,Number,Number of filled jobs,0
CPEMP11,,2014-09-30,Goods-producing industries,Actual,,348261,Number,Number of filled jobs,0
CPEMP11,,2014-09-30,Goods-producing industries,Seasonally adjusted,,353547,Number,Number of filled jobs,0
CPEMP11,,2014-09-30,Primary industries,Actual,,95502,Number,Number of filled jobs,0
CPEMP11,,2014-09-30,Primary industries,Seasonally adjusted,,101165,Number,Number of filled jobs,0
CPEMP11,,2014-09-30,Service industries,Actual,,1456556,Number,Number of filled jobs,0
CPEMP11,,2014-09-30,Service industries,Seasonally adjusted,,1454602,Number,Number of filled jobs,0
CPEMP11,,2014-10-31,All industries,Actual,,1907652,Number,Number of filled jobs,0
CPEMP11,,2014-10-31,All industries,Seasonally adjusted,,1907900,Number,Number of filled jobs,0
CPEMP11,,2014-10-31,Goods-producing industries,Actual,,350552,Number,Number of filled jobs,0
CPEMP11,,2014-10-31,Goods-producing industries,Seasonally adjusted,,354679,Number,Number of filled jobs,0
CPEMP11,,2014-10-31,Primary industries,Actual,,98069,Number,Number of filled jobs,0
CPEMP11,,2014-10-31,Primary industries,Seasonally adjusted,,101250,Number,Number of filled jobs,0
CPEMP11,,2014-10-31,Service industries,Actual,,1459031,Number,Number of filled jobs,0
CPEMP11,,2014-10-31,Service industries,Seasonally adjusted,,1452226,Number,Number of filled jobs,0
CPEMP11,,2014-11-30,All industries,Actual,,1924348,Number,Number of filled jobs,0
CPEMP11,,2014-11-30,All industries,Seasonally adjusted,,1905815,Number,Number of filled jobs,0
CPEMP11,,2014-11-30,Goods-producing industries,Actual,,355137,Number,Number of filled jobs,0
CPEMP11,,2014-11-30,Goods-producing industries,Seasonally adjusted,,355032,Number,Number of filled jobs,0
CPEMP11,,2014-11-30,Primary industries,Actual,,104279,Number,Number of filled jobs,0
CPEMP11,,2014-11-30,Primary industries,Seasonally adjusted,,100753,Number,Number of filled jobs,0
CPEMP11,,2014-11-30,Service industries,Actual,,1464932,Number,Number of filled jobs,0
CPEMP11,,2014-11-30,Service industries,Seasonally adjusted,,1450212,Number,Number of filled jobs,0
CPEMP11,,2014-12-31,All industries,Actual,,1934006,Number,Number of filled jobs,0
CPEMP11,,2014-12-31,All industries,Seasonally adjusted,,1909511,Number,Number of filled jobs,0
CPEMP11,,2014-12-31,Goods-producing industries,Actual,,359440,Number,Number of filled jobs,0
CPEMP11,,2014-12-31,Goods-producing industries,Seasonally adjusted,,355412,Number,Number of filled jobs,0
CPEMP11,,2014-12-31,Primary industries,Actual,,113413,Number,Number of filled jobs,0
CPEMP11,,2014-12-31,Primary industries,Seasonally adjusted,,101998,Number,Number of filled jobs,0
CPEMP11,,2014-12-31,Service industries,Actual,,1461153,Number,Number of filled jobs,0
CPEMP11,,2014-12-31,Service industries,Seasonally adjusted,,1451470,Number,Number of filled jobs,0
CPEMP11,,2015-01-31,All industries,Actual,,1888760,Number,Number of filled jobs,0
CPEMP11,,2015-01-31,All industries,Seasonally adjusted,,1915887,Number,Number of filled jobs,0
CPEMP11,,2015-01-31,Goods-producing industries,Actual,,361550,Number,Number of filled jobs,0
CPEMP11,,2015-01-31,Goods-producing industries,Seasonally adjusted,,358723,Number,Number of filled jobs,0
CPEMP11,,2015-01-31,Primary industries,Actual,,112213,Number,Number of filled jobs,0
CPEMP11,,2015-01-31,Primary industries,Seasonally adjusted,,102393,Number,Number of filled jobs,0
CPEMP11,,2015-01-31,Service industries,Actual,,1414997,Number,Number of filled jobs,0
CPEMP11,,2015-01-31,Service industries,Seasonally adjusted,,1451994,Number,Number of filled jobs,0
CPEMP11,,2015-02-28,All industries,Actual,,1907847,Number,Number of filled jobs,0
CPEMP11,,2015-02-28,All industries,Seasonally adjusted,,1920028,Number,Number of filled jobs,0
CPEMP11,,2015-02-28,Goods-producing industries,Actual,,364787,Number,Number of filled jobs,0
CPEMP11,,2015-02-28,Goods-producing industries,Seasonally adjusted,,360231,Number,Number of filled jobs,0
CPEMP11,,2015-02-28,Primary industries,Actual,,108486,Number,Number of filled jobs,0
CPEMP11,,2015-02-28,Primary industries,Seasonally adjusted,,101975,Number,Number of filled jobs,0
CPEMP11,,2015-02-28,Service industries,Actual,,1434574,Number,Number of filled jobs,0
CPEMP11,,2015-02-28,Service industries,Seasonally adjusted,,1457785,Number,Number of filled jobs,0
CPEMP11,,2015-03-31,All industries,Actual,,1936749,Number,Number of filled jobs,0
CPEMP11,,2015-03-31,All industries,Seasonally adjusted,,1924972,Number,Number of filled jobs,0
CPEMP11,,2015-03-31,Goods-producing industries,Actual,,365553,Number,Number of filled jobs,0
CPEMP11,,2015-03-31,Goods-producing industries,Seasonally adjusted,,361098,Number,Number of filled jobs,0
CPEMP11,,2015-03-31,Primary industries,Actual,,104556,Number,Number of filled jobs,0
CPEMP11,,2015-03-31,Primary industries,Seasonally adjusted,,100993,Number,Number of filled jobs,0
CPEMP11,,2015-03-31,Service industries,Actual,,1466640,Number,Number of filled jobs,0
CPEMP11,,2015-03-31,Service industries,Seasonally adjusted,,1462934,Number,Number of filled jobs,0
CPEMP11,,2015-04-30,All industries,Actual,,1946535,Number,Number of filled jobs,0
CPEMP11,,2015-04-30,All industries,Seasonally adjusted,,1932238,Number,Number of filled jobs,0
CPEMP11,,2015-04-30,Goods-producing industries,Actual,,364705,Number,Number of filled jobs,0
CPEMP11,,2015-04-30,Goods-producing industries,Seasonally adjusted,,361692,Number,Number of filled jobs,0
CPEMP11,,2015-04-30,Primary industries,Actual,,102544,Number,Number of filled jobs,0
CPEMP11,,2015-04-30,Primary industries,Seasonally adjusted,,102572,Number,Number of filled jobs,0
CPEMP11,,2015-04-30,Service industries,Actual,,1479286,Number,Number of filled jobs,0
CPEMP11,,2015-04-30,Service industries,Seasonally adjusted,,1468085,Number,Number of filled jobs,0
CPEMP11,,2015-05-31,All industries,Actual,,1935030,Number,Number of filled jobs,0
CPEMP11,,2015-05-31,All industries,Seasonally adjusted,,1923967,Number,Number of filled jobs,0
CPEMP11,,2015-05-31,Goods-producing industries,Actual,,361583,Number,Number of filled jobs,0
CPEMP11,,2015-05-31,Goods-producing industries,Seasonally adjusted,,359566,Number,Number of filled jobs,0
CPEMP11,,2015-05-31,Primary industries,Actual,,97607,Number,Number of filled jobs,0
CPEMP11,,2015-05-31,Primary industries,Seasonally adjusted,,101525,Number,Number of filled jobs,0
CPEMP11,,2015-05-31,Service industries,Actual,,1475840,Number,Number of filled jobs,0
CPEMP11,,2015-05-31,Service industries,Seasonally adjusted,,1463684,Number,Number of filled jobs,0
CPEMP11,,2015-06-30,All industries,Actual,,1930508,Number,Number of filled jobs,0
CPEMP11,,2015-06-30,All industries,Seasonally adjusted,,1935726,Number,Number of filled jobs,0
CPEMP11,,2015-06-30,Goods-producing industries,Actual,,360488,Number,Number of filled jobs,0
CPEMP11,,2015-06-30,Goods-producing industries,Seasonally adjusted,,362498,Number,Number of filled jobs,0
CPEMP11,,2015-06-30,Primary industries,Actual,,93850,Number,Number of filled jobs,0
CPEMP11,,2015-06-30,Primary industries,Seasonally adjusted,,102271,Number,Number of filled jobs,0
CPEMP11,,2015-06-30,Service industries,Actual,,1476170,Number,Number of filled jobs,0
CPEMP11,,2015-06-30,Service industries,Seasonally adjusted,,1471249,Number,Number of filled jobs,0
CPEMP11,,2015-07-31,All industries,Actual,,1930848,Number,Number of filled jobs,0
CPEMP11,,2015-07-31,All industries,Seasonally adjusted,,1943638,Number,Number of filled jobs,0
CPEMP11,,2015-07-31,Goods-producing industries,Actual,,360093,Number,Number of filled jobs,0
CPEMP11,,2015-07-31,Goods-producing industries,Seasonally adjusted,,364285,Number,Number of filled jobs,0
CPEMP11,,2015-07-31,Primary industries,Actual,,94645,Number,Number of filled jobs,0
CPEMP11,,2015-07-31,Primary industries,Seasonally adjusted,,102357,Number,Number of filled jobs,0
CPEMP11,,2015-07-31,Service industries,Actual,,1476110,Number,Number of filled jobs,0
CPEMP11,,2015-07-31,Service industries,Seasonally adjusted,,1477371,Number,Number of filled jobs,0
CPEMP11,,2015-08-31,All industries,Actual,,1925346,Number,Number of filled jobs,0
CPEMP11,,2015-08-31,All industries,Seasonally adjusted,,1940263,Number,Number of filled jobs,0
CPEMP11,,2015-08-31,Goods-producing industries,Actual,,358723,Number,Number of filled jobs,0
CPEMP11,,2015-08-31,Goods-producing industries,Seasonally adjusted,,364235,Number,Number of filled jobs,0
CPEMP11,,2015-08-31,Primary industries,Actual,,94936,Number,Number of filled jobs,0
CPEMP11,,2015-08-31,Primary industries,Seasonally adjusted,,101026,Number,Number of filled jobs,0
CPEMP11,,2015-08-31,Service industries,Actual,,1471687,Number,Number of filled jobs,0
CPEMP11,,2015-08-31,Service industries,Seasonally adjusted,,1475410,Number,Number of filled jobs,0
CPEMP11,,2015-09-30,All industries,Actual,,1939637,Number,Number of filled jobs,0
CPEMP11,,2015-09-30,All industries,Seasonally adjusted,,1948883,Number,Number of filled jobs,0
CPEMP11,,2015-09-30,Goods-producing industries,Actual,,360384,Number,Number of filled jobs,0
CPEMP11,,2015-09-30,Goods-producing industries,Seasonally adjusted,,365616,Number,Number of filled jobs,0
CPEMP11,,2015-09-30,Primary industries,Actual,,95140,Number,Number of filled jobs,0
CPEMP11,,2015-09-30,Primary industries,Seasonally adjusted,,100753,Number,Number of filled jobs,0
CPEMP11,,2015-09-30,Service industries,Actual,,1484113,Number,Number of filled jobs,0
CPEMP11,,2015-09-30,Service industries,Seasonally adjusted,,1483096,Number,Number of filled jobs,0
CPEMP11,,2015-10-31,All industries,Actual,,1947913,Number,Number of filled jobs,0
CPEMP11,,2015-10-31,All industries,Seasonally adjusted,,1949292,Number,Number of filled jobs,0
CPEMP11,,2015-10-31,Goods-producing industries,Actual,,361257,Number,Number of filled jobs,0
CPEMP11,,2015-10-31,Goods-producing industries,Seasonally adjusted,,365296,Number,Number of filled jobs,0
CPEMP11,,2015-10-31,Primary industries,Actual,,98286,Number,Number of filled jobs,0
CPEMP11,,2015-10-31,Primary industries,Seasonally adjusted,,101240,Number,Number of filled jobs,0
CPEMP11,,2015-10-31,Service industries,Actual,,1488370,Number,Number of filled jobs,0
CPEMP11,,2015-10-31,Service industries,Seasonally adjusted,,1483175,Number,Number of filled jobs,0
CPEMP11,,2015-11-30,All industries,Actual,,1972923,Number,Number of filled jobs,0
CPEMP11,,2015-11-30,All industries,Seasonally adjusted,,1953759,Number,Number of filled jobs,0
CPEMP11,,2015-11-30,Goods-producing industries,Actual,,365994,Number,Number of filled jobs,0
CPEMP11,,2015-11-30,Goods-producing industries,Seasonally adjusted,,365540,Number,Number of filled jobs,0
CPEMP11,,2015-11-30,Primary industries,Actual,,105527,Number,Number of filled jobs,0
CPEMP11,,2015-11-30,Primary industries,Seasonally adjusted,,101579,Number,Number of filled jobs,0
CPEMP11,,2015-11-30,Service industries,Actual,,1501402,Number,Number of filled jobs,0
CPEMP11,,2015-11-30,Service industries,Seasonally adjusted,,1486932,Number,Number of filled jobs,0
CPEMP11,,2015-12-31,All industries,Actual,,1988521,Number,Number of filled jobs,0
CPEMP11,,2015-12-31,All industries,Seasonally adjusted,,1962292,Number,Number of filled jobs,0
CPEMP11,,2015-12-31,Goods-producing industries,Actual,,369068,Number,Number of filled jobs,0
CPEMP11,,2015-12-31,Goods-producing industries,Seasonally adjusted,,364922,Number,Number of filled jobs,0
CPEMP11,,2015-12-31,Primary industries,Actual,,114920,Number,Number of filled jobs,0
CPEMP11,,2015-12-31,Primary industries,Seasonally adjusted,,103292,Number,Number of filled jobs,0
CPEMP11,,2015-12-31,Service industries,Actual,,1504533,Number,Number of filled jobs,0
CPEMP11,,2015-12-31,Service industries,Seasonally adjusted,,1493987,Number,Number of filled jobs,0
CPEMP11,,2016-01-31,All industries,Actual,,1926849,Number,Number of filled jobs,0
CPEMP11,,2016-01-31,All industries,Seasonally adjusted,,1953529,Number,Number of filled jobs,0
CPEMP11,,2016-01-31,Goods-producing industries,Actual,,366431,Number,Number of filled jobs,0
CPEMP11,,2016-01-31,Goods-producing industries,Seasonally adjusted,,364035,Number,Number of filled jobs,0
CPEMP11,,2016-01-31,Primary industries,Actual,,111282,Number,Number of filled jobs,0
CPEMP11,,2016-01-31,Primary industries,Seasonally adjusted,,101597,Number,Number of filled jobs,0
CPEMP11,,2016-01-31,Service industries,Actual,,1449136,Number,Number of filled jobs,0
CPEMP11,,2016-01-31,Service industries,Seasonally adjusted,,1483752,Number,Number of filled jobs,0
CPEMP11,,2016-02-29,All industries,Actual,,1963851,Number,Number of filled jobs,0
CPEMP11,,2016-02-29,All industries,Seasonally adjusted,,1974972,Number,Number of filled jobs,0
CPEMP11,,2016-02-29,Goods-producing industries,Actual,,373866,Number,Number of filled jobs,0
CPEMP11,,2016-02-29,Goods-producing industries,Seasonally adjusted,,369406,Number,Number of filled jobs,0
CPEMP11,,2016-02-29,Primary industries,Actual,,107869,Number,Number of filled jobs,0
CPEMP11,,2016-02-29,Primary industries,Seasonally adjusted,,101757,Number,Number of filled jobs,0
CPEMP11,,2016-02-29,Service industries,Actual,,1482116,Number,Number of filled jobs,0
CPEMP11,,2016-02-29,Service industries,Seasonally adjusted,,1504284,Number,Number of filled jobs,0
CPEMP11,,2016-03-31,All industries,Actual,,1997067,Number,Number of filled jobs,0
CPEMP11,,2016-03-31,All industries,Seasonally adjusted,,1984298,Number,Number of filled jobs,0
CPEMP11,,2016-03-31,Goods-producing industries,Actual,,375167,Number,Number of filled jobs,0
CPEMP11,,2016-03-31,Goods-producing industries,Seasonally adjusted,,370800,Number,Number of filled jobs,0
CPEMP11,,2016-03-31,Primary industries,Actual,,106026,Number,Number of filled jobs,0
CPEMP11,,2016-03-31,Primary industries,Seasonally adjusted,,102636,Number,Number of filled jobs,0
CPEMP11,,2016-03-31,Service industries,Actual,,1515874,Number,Number of filled jobs,0
CPEMP11,,2016-03-31,Service industries,Seasonally adjusted,,1511160,Number,Number of filled jobs,0
CPEMP11,,2016-04-30,All industries,Actual,,2000996,Number,Number of filled jobs,0
CPEMP11,,2016-04-30,All industries,Seasonally adjusted,,1986738,Number,Number of filled jobs,0
CPEMP11,,2016-04-30,Goods-producing industries,Actual,,374670,Number,Number of filled jobs,0
CPEMP11,,2016-04-30,Goods-producing industries,Seasonally adjusted,,371802,Number,Number of filled jobs,0
CPEMP11,,2016-04-30,Primary industries,Actual,,102430,Number,Number of filled jobs,0
CPEMP11,,2016-04-30,Primary industries,Seasonally adjusted,,102487,Number,Number of filled jobs,0
CPEMP11,,2016-04-30,Service industries,Actual,,1523896,Number,Number of filled jobs,0
CPEMP11,,2016-04-30,Service industries,Seasonally adjusted,,1512664,Number,Number of filled jobs,0
CPEMP11,,2016-05-31,All industries,Actual,,1995470,Number,Number of filled jobs,0
CPEMP11,,2016-05-31,All industries,Seasonally adjusted,,1984731,Number,Number of filled jobs,0
CPEMP11,,2016-05-31,Goods-producing industries,Actual,,374497,Number,Number of filled jobs,0
CPEMP11,,2016-05-31,Goods-producing industries,Seasonally adjusted,,372493,Number,Number of filled jobs,0
CPEMP11,,2016-05-31,Primary industries,Actual,,97515,Number,Number of filled jobs,0
CPEMP11,,2016-05-31,Primary industries,Seasonally adjusted,,101490,Number,Number of filled jobs,0
CPEMP11,,2016-05-31,Service industries,Actual,,1523458,Number,Number of filled jobs,0
CPEMP11,,2016-05-31,Service industries,Seasonally adjusted,,1511528,Number,Number of filled jobs,0
CPEMP11,,2016-06-30,All industries,Actual,,1991421,Number,Number of filled jobs,0
CPEMP11,,2016-06-30,All industries,Seasonally adjusted,,1996480,Number,Number of filled jobs,0
CPEMP11,,2016-06-30,Goods-producing industries,Actual,,371969,Number,Number of filled jobs,0
CPEMP11,,2016-06-30,Goods-producing industries,Seasonally adjusted,,373888,Number,Number of filled jobs,0
CPEMP11,,2016-06-30,Primary industries,Actual,,93634,Number,Number of filled jobs,0
CPEMP11,,2016-06-30,Primary industries,Seasonally adjusted,,101869,Number,Number of filled jobs,0
CPEMP11,,2016-06-30,Service industries,Actual,,1525818,Number,Number of filled jobs,0
